date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
2014-11-15,Austria,Russia,1,0,European Championship qual,,Austria,False,Austria,Russia,home_win
2014-11-15,England,Slovenia,3,1,European Championship qual,,England,False,England,Slovenia,home_win
2014-11-15,French Guiana,Curaçao,4,1,CONCACAF Ch q & Car Ch,,Jamaica,True,French Guiana,Curaçao,home_win
2014-11-16,Qatar,Yemen,0,0,Gulf Cup,,Saudi Arabia,True,Qatar,Yemen,draw
2014-11-16,Jamaica,Haiti,2,0,CONCACAF Ch q & Car Ch,,Jamaica,False,Jamaica,Haiti,home_win
2014-11-16,Saudi Arabia,Bahrain,3,0,Gulf Cup,,Saudi Arabia,False,Saudi Arabia,Bahrain,home_win
2014-11-16,Belgium,Wales,0,0,European Championship qual,,Belgium,False,Belgium,Wales,draw
2014-11-16,Italy,Croatia,1,1,European Championship qual,,Italy,False,Italy,Croatia,draw
2014-11-16,Azerbaijan,Norway,0,1,European Championship qual,,Azerbaijan,False,Azerbaijan,Norway,away_win
2014-11-16,Netherlands,Latvia,6,0,European Championship qual,,Netherlands,False,Netherlands,Latvia,home_win
2014-11-18,Iran,South Korea,1,0,Friendly,,Iran,False,IR Iran,Korea Republic,home_win
2014-11-18,Haiti,Cuba,2,1,Caribbean Championship,,Jamaica,True,Haiti,Cuba,home_win
2014-11-18,Belarus,Mexico,3,2,Friendly,,Belarus,False,Belarus,Mexico,home_win
2014-11-18,Ireland,United States,4,1,Friendly,,Ireland,False,Ireland,USA,home_win
2014-11-18,Panama,Canada,0,0,Friendly,,Panama,False,Panama,Canada,draw
2014-11-18,Estonia,Jordan,1,0,Friendly,,Estonia,False,Estonia,Jordan,home_win
2014-11-18,Thailand,New Zealand,2,0,Friendly,,Thailand,False,Thailand,New Zealand,home_win
2014-11-18,Austria,Brazil,1,2,Friendly,,Austria,False,Austria,Brazil,away_win
2014-11-18,France,Sweden,1,0,Friendly,,France,False,France,Sweden,home_win
2014-11-18,Chile,Uruguay,1,2,Friendly,,Chile,False,Chile,Uruguay,away_win
2014-11-18,Portugal,Argentina,1,0,Friendly,,England,True,Portugal,Argentina,home_win
2014-11-18,Poland,Switzerland,2,2,Friendly,,Poland,False,Poland,Switzerland,draw
2014-11-18,Peru,Paraguay,2,1,Friendly,,Peru,False,Peru,Paraguay,home_win
2014-11-18,Spain,Germany,0,1,Friendly,,Spain,False,Spain,Germany,away_win
2014-11-18,Scotland,England,1,3,Friendly,,Scotland,False,Scotland,England,away_win
2014-11-18,Slovenia,Colombia,0,1,Friendly,,Slovenia,False,Slovenia,Colombia,away_win
2014-11-18,Japan,Australia,2,1,Friendly,,Japan,False,Japan,Australia,home_win
2014-11-19,Saudi Arabia,Yemen,1,0,Gulf Cup,,Saudi Arabia,False,Saudi Arabia,Yemen,home_win
2014-11-19,Bahrain,Qatar,0,0,Gulf Cup,,Saudi Arabia,True,Bahrain,Qatar,draw
2014-11-19,Nigeria,South Africa,2,2,African Nations Cup qualifier,,Nigeria,False,Nigeria,South Africa,draw
2014-11-19,Zambia,Cape Verde,1,0,African Nations Cup qualifier,,Zambia,False,Zambia,Cabo Verde,home_win
2014-11-19,Mali,Algeria,2,0,African Nations Cup qualifier,,Mali,False,Mali,Algeria,home_win
2014-11-19,Ivory Coast,Cameroon,0,0,African Nations Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Cameroon,draw
2014-11-19,Senegal,Botswana,3,0,African Nations Cup qualifier,,Senegal,False,Senegal,Botswana,home_win
2014-11-19,Ghana,Togo,3,1,African Nations Cup qualifier,,Ghana,False,Ghana,Togo,home_win
2014-11-19,Tunisia,Egypt,2,1,African Nations Cup qualifier,,Tunisia,False,Tunisia,Egypt,home_win
2014-11-23,Saudi Arabia,United Arab Emirates,3,2,Gulf Cup,,Saudi Arabia,False,Saudi Arabia,United Arab Emirates,home_win
2014-11-23,Qatar,Oman,3,1,Gulf Cup,,Saudi Arabia,True,Qatar,Oman,home_win
2014-11-26,Saudi Arabia,Qatar,1,2,Gulf Cup,,Saudi Arabia,False,Saudi Arabia,Qatar,away_win
2014-12-13,Uzbekistan,Palestine,1,0,Friendly,,United Arab Emirates,True,Uzbekistan,Palestine,home_win
2014-12-21,Uzbekistan,Jordan,2,1,Friendly,,United Arab Emirates,True,Uzbekistan,Jordan,home_win
2014-12-25,Uzbekistan,Iraq,1,0,Friendly,,United Arab Emirates,True,Uzbekistan,Iraq,home_win
2014-12-27,Qatar,Estonia,3,0,Friendly,,Qatar,False,Qatar,Estonia,home_win
2014-12-28,Iraq,Uzbekistan,0,0,Friendly,,United Arab Emirates,True,Iraq,Uzbekistan,draw
2014-12-30,United Arab Emirates,Jordan,1,0,Friendly,,Australia,True,United Arab Emirates,Jordan,home_win
2014-12-30,Bahrain,Saudi Arabia,4,1,Friendly,,Australia,True,Bahrain,Saudi Arabia,home_win
2014-12-31,Oman,Qatar,2,2,Friendly,,Australia,True,Oman,Qatar,draw
2015-01-04,Bahrain,Jordan,1,0,Friendly,,Australia,True,Bahrain,Jordan,home_win
2015-01-04,South Africa,Zambia,1,0,Friendly,,South Africa,False,South Africa,Zambia,home_win
2015-01-04,Iran,Iraq,1,0,Friendly,,Australia,True,IR Iran,Iraq,home_win
2015-01-04,South Korea,Saudi Arabia,2,0,Friendly,,Australia,True,Korea Republic,Saudi Arabia,home_win
2015-01-07,Cape Verde,Equatorial Guinea,1,1,Friendly,,Portugal,True,Cabo Verde,Equatorial Guinea,draw
2015-01-09,Australia,Kuwait,4,1,Asian Cup,,Australia,False,Australia,Kuwait,home_win
2015-01-09,Senegal,Gabon,1,0,Friendly,,Morocco,True,Senegal,Gabon,home_win
2015-01-10,Cape Verde,Congo,3,2,Friendly,,Senegal,True,Cabo Verde,Congo,home_win
2015-01-10,Cameroon,South Africa,1,1,Friendly,,Gabon,True,Cameroon,South Africa,draw
2015-01-10,South Korea,Oman,1,0,Asian Cup,,Australia,True,Korea Republic,Oman,home_win
2015-01-10,China,Saudi Arabia,1,0,Asian Cup,,Australia,True,China,Saudi Arabia,home_win
2015-01-10,Uzbekistan,North Korea,1,0,Asian Cup,,Australia,True,Uzbekistan,North Korea,home_win
2015-01-11,Iran,Bahrain,2,0,Asian Cup,,Australia,True,IR Iran,Bahrain,home_win
2015-01-11,United Arab Emirates,Qatar,4,1,Asian Cup,,Australia,True,United Arab Emirates,Qatar,home_win
2015-01-11,Tunisia,Algeria,1,1,Friendly,,Tunisia,False,Tunisia,Algeria,draw
2015-01-12,Iraq,Jordan,1,0,Asian Cup,,Australia,True,Iraq,Jordan,home_win
2015-01-12,Japan,Palestine,4,0,Asian Cup,,Australia,True,Japan,Palestine,home_win
2015-01-13,Australia,Oman,4,0,Asian Cup,,Australia,False,Australia,Oman,home_win
2015-01-13,South Korea,Kuwait,1,0,Asian Cup,,Australia,True,Korea Republic,Kuwait,home_win
2015-01-13,Senegal,Guinea,5,2,Friendly,,Morocco,True,Senegal,Guinea,home_win
2015-01-14,South Africa,Mali,3,0,Friendly,,Gabon,True,South Africa,Mali,home_win
2015-01-14,China,Uzbekistan,2,1,Asian Cup,,Australia,True,China,Uzbekistan,home_win
2015-01-14,Saudi Arabia,North Korea,4,1,Asian Cup,,Australia,True,Saudi Arabia,North Korea,home_win
2015-01-15,Sweden,Ivory Coast,2,0,Friendly,,United Arab Emirates,True,Sweden,Côte d'Ivoire,home_win
2015-01-15,Iran,Qatar,1,0,Asian Cup,,Australia,True,IR Iran,Qatar,home_win
2015-01-16,Jordan,Palestine,5,1,Asian Cup,,Australia,True,Jordan,Palestine,home_win
2015-01-16,Iceland,Canada,2,1,Friendly,,United States,True,Iceland,Canada,home_win
2015-01-16,Japan,Iraq,1,0,Asian Cup,,Australia,True,Japan,Iraq,home_win
2015-01-17,Australia,South Korea,0,1,Asian Cup,,Australia,False,Australia,Korea Republic,away_win
2015-01-18,Cape Verde,Tunisia,1,1,African Nations Cup,,Equatorial Guinea,True,Cabo Verde,Tunisia,draw
2015-01-18,Uzbekistan,Saudi Arabia,3,1,Asian Cup,,Australia,True,Uzbekistan,Saudi Arabia,home_win
2015-01-19,Canada,Iceland,1,1,Friendly,,United States,True,Canada,Iceland,draw
2015-01-19,Senegal,Ghana,2,1,African Nations Cup,,Equatorial Guinea,True,Senegal,Ghana,home_win
2015-01-19,Iran,United Arab Emirates,1,0,Asian Cup,,Australia,True,IR Iran,United Arab Emirates,home_win
2015-01-19,Bahrain,Qatar,2,1,Asian Cup,,Australia,True,Bahrain,Qatar,home_win
2015-01-19,Algeria,South Africa,3,1,African Nations Cup,,Equatorial Guinea,True,Algeria,South Africa,home_win
2015-01-20,Japan,Jordan,2,0,Asian Cup,,Australia,True,Japan,Jordan,home_win
2015-01-20,Guinea,Ivory Coast,1,1,African Nations Cup,,Equatorial Guinea,True,Guinea,Côte d'Ivoire,draw
2015-01-22,South Korea,Uzbekistan,2,0,Asian Cup,,Australia,True,Korea Republic,Uzbekistan,home_win
2015-01-22,Australia,China,2,0,Asian Cup,,Australia,False,Australia,China,home_win
2015-01-22,Tunisia,Zambia,2,1,African Nations Cup,,Equatorial Guinea,True,Tunisia,Zambia,home_win
2015-01-22,Cape Verde,DR Congo,0,0,African Nations Cup,,Equatorial Guinea,True,Cabo Verde,DR Congo,draw
2015-01-23,Japan,United Arab Emirates,1,1,Asian Cup,,Australia,True,Japan,United Arab Emirates,draw
2015-01-23,Iran,Iraq,3,3,Asian Cup,,Australia,True,IR Iran,Iraq,draw
2015-01-23,Senegal,South Africa,1,1,African Nations Cup,,Equatorial Guinea,True,Senegal,South Africa,draw
2015-01-23,Ghana,Algeria,1,0,African Nations Cup,,Equatorial Guinea,True,Ghana,Algeria,home_win
2015-01-24,Ivory Coast,Mali,1,1,African Nations Cup,,Equatorial Guinea,True,Côte d'Ivoire,Mali,draw
2015-01-26,South Korea,Iraq,2,0,Asian Cup,,Australia,True,Korea Republic,Iraq,home_win
2015-01-26,Cape Verde,Zambia,0,0,African Nations Cup,,Equatorial Guinea,True,Cabo Verde,Zambia,draw
2015-01-26,DR Congo,Tunisia,1,1,African Nations Cup,,Equatorial Guinea,True,DR Congo,Tunisia,draw
2015-01-27,Australia,United Arab Emirates,2,0,Asian Cup,,Australia,False,Australia,United Arab Emirates,home_win
2015-01-27,Ghana,South Africa,2,1,African Nations Cup,,Equatorial Guinea,True,Ghana,South Africa,home_win
2015-01-27,Algeria,Senegal,2,0,African Nations Cup,,Equatorial Guinea,True,Algeria,Senegal,home_win
2015-01-28,Ivory Coast,Cameroon,1,0,African Nations Cup,,Equatorial Guinea,True,Côte d'Ivoire,Cameroon,home_win
2015-01-28,Chile,United States,3,2,Friendly,,Chile,False,Chile,USA,home_win
2015-01-30,Aruba,Curaçao,0,0,Friendly tournament,,Suriname,True,Aruba,Curaçao,draw
2015-01-31,Australia,South Korea,2,1,Asian Cup,,Australia,False,Australia,Korea Republic,home_win
2015-01-31,Equatorial Guinea,Tunisia,2,1,African Nations Cup,,Equatorial Guinea,False,Equatorial Guinea,Tunisia,home_win
2015-02-01,Curaçao,Bonaire,4,1,Friendly tournament,,Suriname,True,Curaçao,Bonaire,home_win
2015-02-01,Ghana,Guinea,3,0,African Nations Cup,,Equatorial Guinea,True,Ghana,Guinea,home_win
2015-02-01,Ivory Coast,Algeria,3,1,African Nations Cup,,Equatorial Guinea,True,Côte d'Ivoire,Algeria,home_win
2015-02-04,Ivory Coast,DR Congo,3,1,African Nations Cup,,Equatorial Guinea,True,Côte d'Ivoire,DR Congo,home_win
2015-02-05,Equatorial Guinea,Ghana,0,3,African Nations Cup,,Equatorial Guinea,False,Equatorial Guinea,Ghana,away_win
2015-02-08,United States,Panama,2,0,Friendly,,United States,False,USA,Panama,home_win
2015-02-08,Ghana,Ivory Coast,0,0,African Nations Cup,,Equatorial Guinea,True,Ghana,Côte d'Ivoire,draw
2015-03-25,Scotland,Northern Ireland,1,0,Friendly,,Scotland,False,Scotland,Northern Ireland,home_win
2015-03-25,Denmark,United States,3,2,Friendly,,Denmark,False,Denmark,USA,home_win
2015-03-25,Swaziland,South Africa,1,3,Friendly,,Swaziland,False,Swaziland,South Africa,away_win
2015-03-25,Germany,Australia,2,2,Friendly,,Germany,False,Germany,Australia,draw
2015-03-26,Egypt,Equatorial Guinea,2,0,Friendly,,Egypt,False,Egypt,Equatorial Guinea,home_win
2015-03-26,France,Brazil,1,3,Friendly,,France,False,France,Brazil,away_win
2015-03-26,Costa Rica,Paraguay,0,0,Friendly,,Costa Rica,False,Costa Rica,Paraguay,draw
2015-03-26,Ivory Coast,Angola,2,0,Friendly,,Ivory Coast,False,Côte d'Ivoire,Angola,home_win
2015-03-26,Qatar,Algeria,1,0,Friendly,,Qatar,False,Qatar,Algeria,home_win
2015-03-26,Bahrain,Colombia,0,6,Friendly,,Bahrain,False,Bahrain,Colombia,away_win
2015-03-26,Jordan,Syria,0,1,Friendly,,Jordan,False,Jordan,Syria,away_win
2015-03-26,Iran,Chile,2,0,Friendly,,Austria,True,IR Iran,Chile,home_win
2015-03-27,Trinidad and Tobago,Panama,0,1,Friendly,,Trinidad and Tobago,False,Trinidad and Tobago,Panama,away_win
2015-03-27,Curaçao,Montserrat,2,1,World Cup qualifier,,Curaçao,False,Curaçao,Montserrat,home_win
2015-03-27,South Korea,Uzbekistan,1,1,Friendly,,South Korea,False,Korea Republic,Uzbekistan,draw
2015-03-27,China,Haiti,2,2,Friendly,,China,False,China,Haiti,draw
2015-03-27,Canada,Guatemala,1,0,Friendly,,United States,True,Canada,Guatemala,home_win
2015-03-27,England,Lithuania,4,0,European Championship qual,,England,False,England,Lithuania,home_win
2015-03-27,Switzerland,Estonia,3,0,European Championship qual,,Switzerland,False,Switzerland,Estonia,home_win
2015-03-27,Spain,Ukraine,1,0,European Championship qual,,Spain,False,Spain,Ukraine,home_win
2015-03-27,Liechtenstein,Austria,0,5,European Championship qual,,Liechtenstein,False,Liechtenstein,Austria,away_win
2015-03-27,Japan,Tunisia,2,0,Friendly,,Japan,False,Japan,Tunisia,home_win
2015-03-28,Croatia,Norway,5,1,European Championship qual,,Croatia,False,Croatia,Norway,home_win
2015-03-28,Netherlands,Turkey,1,1,European Championship qual,,Netherlands,False,Netherlands,Türkiye,draw
2015-03-28,Belgium,Cyprus,5,0,European Championship qual,,Belgium,False,Belgium,Cyprus,home_win
2015-03-28,Mexico,Ecuador,1,0,Friendly,,United States,True,Mexico,Ecuador,home_win
2015-03-28,Argentina,El Salvador,2,0,Friendly,,United States,True,Argentina,El Salvador,home_win
2015-03-28,Morocco,Uruguay,0,1,Friendly,,Morocco,False,Morocco,Uruguay,away_win
2015-03-28,Senegal,Ghana,2,1,Friendly,,France,True,Senegal,Ghana,home_win
2015-03-29,South Africa,Nigeria,1,1,Friendly,,South Africa,False,South Africa,Nigeria,draw
2015-03-29,Ivory Coast,Equatorial Guinea,1,1,Friendly,,Ivory Coast,False,Côte d'Ivoire,Equatorial Guinea,draw
2015-03-29,Brazil,Chile,1,0,Friendly,,England,True,Brazil,Chile,home_win
2015-03-29,France,Denmark,2,0,Friendly,,France,False,France,Denmark,home_win
2015-03-29,Portugal,Serbia,2,1,European Championship qual,,Portugal,False,Portugal,Serbia,home_win
2015-03-29,Georgia,Germany,0,2,European Championship qual,,Georgia,False,Georgia,Germany,away_win
2015-03-29,Scotland,Gibraltar,6,1,European Championship qual,,Scotland,False,Scotland,Gibraltar,home_win
2015-03-30,Macedonia,Australia,0,0,Friendly,,Macedonia,False,Macedonia,Australia,draw
2015-03-30,Algeria,Oman,4,1,Friendly,,Qatar,True,Algeria,Oman,home_win
2015-03-30,Puerto Rico,Canada,0,3,Friendly,,Puerto Rico,False,Puerto Rico,Canada,away_win
2015-03-30,Qatar,Slovenia,1,0,Friendly,,Qatar,False,Qatar,Slovenia,home_win
2015-03-30,Saudi Arabia,Jordan,2,1,Friendly,,Saudi Arabia,False,Saudi Arabia,Jordan,home_win
2015-03-30,Colombia,Kuwait,3,1,Friendly,,United Arab Emirates,True,Colombia,Kuwait,home_win
2015-03-31,Ghana,Mali,1,1,Friendly,,France,True,Ghana,Mali,draw
2015-03-31,South Korea,New Zealand,1,0,Friendly,,South Korea,False,Korea Republic,New Zealand,home_win
2015-03-31,Portugal,Cape Verde,0,2,Friendly,,Portugal,False,Portugal,Cabo Verde,away_win
2015-03-31,China,Tunisia,1,1,Friendly,,China,False,China,Tunisia,draw
2015-03-31,Japan,Uzbekistan,5,1,Friendly,,Japan,False,Japan,Uzbekistan,home_win
2015-03-31,Sweden,Iran,3,1,Friendly,,Sweden,False,Sweden,IR Iran,home_win
2015-03-31,Panama,Costa Rica,2,1,Friendly,,Panama,False,Panama,Costa Rica,home_win
2015-03-31,Switzerland,United States,1,1,Friendly,,Switzerland,False,Switzerland,USA,draw
2015-03-31,Israel,Belgium,0,1,European Championship qual,,Israel,False,Israel,Belgium,away_win
2015-03-31,Mexico,Paraguay,1,0,Friendly,,United States,True,Mexico,Paraguay,home_win
2015-03-31,Montserrat,Curaçao,2,2,World Cup qualifier,,Montserrat,False,Montserrat,Curaçao,draw
2015-03-31,Netherlands,Spain,2,0,Friendly,,Netherlands,False,Netherlands,Spain,home_win
2015-03-31,Austria,Bosnia and Herzegovina,1,1,Friendly,,Austria,False,Austria,Bosnia and Herzegovina,draw
2015-03-31,Italy,England,1,1,Friendly,,Italy,False,Italy,England,draw
2015-03-31,Argentina,Ecuador,2,1,Friendly,,United States,True,Argentina,Ecuador,home_win
2015-04-15,United States,Mexico,2,0,Friendly,,United States,False,USA,Mexico,home_win
2015-05-14,Lesotho,South Africa,0,0,Friendly,,Lesotho,False,Lesotho,South Africa,draw
2015-05-16,Lesotho,South Africa,1,1,Friendly,,Lesotho,False,Lesotho,South Africa,draw
2015-05-20,Curaçao,Suriname,3,2,Friendly,,Netherlands,True,Curaçao,Suriname,home_win
2015-05-22,South Africa,Malawi,2,1,Friendly,,South Africa,False,South Africa,Malawi,home_win
2015-05-24,South Africa,Botswana,0,0,COSAFA Cup,,South Africa,False,South Africa,Botswana,draw
2015-05-25,Madagascar,Ghana,2,1,COSAFA Cup,,South Africa,True,Madagascar,Ghana,home_win
2015-05-27,South Africa,Malawi,0,0,COSAFA Cup,,South Africa,False,South Africa,Malawi,draw
2015-05-27,Zambia,Ghana,3,0,COSAFA Cup,,South Africa,True,Zambia,Ghana,home_win
2015-05-30,Mexico,Guatemala,3,0,Friendly,,Mexico,False,Mexico,Guatemala,home_win
2015-05-30,Jordan,Lebanon,0,0,Friendly,,Jordan,False,Jordan,Lebanon,draw
2015-05-31,Northern Ireland,Qatar,1,1,Friendly,,England,True,Northern Ireland,Qatar,draw
2015-06-03,Peru,Mexico,1,1,Friendly,,Peru,False,Peru,Mexico,draw
2015-06-03,Panama,Ecuador,1,1,Friendly,,Panama,False,Panama,Ecuador,draw
2015-06-05,Curaçao,Trinidad and Tobago,1,0,Friendly,,Curaçao,False,Curaçao,Trinidad and Tobago,home_win
2015-06-05,Jordan,Kuwait,2,2,Friendly,,Turkey,True,Jordan,Kuwait,draw
2015-06-05,Scotland,Qatar,1,0,Friendly,,Scotland,False,Scotland,Qatar,home_win
2015-06-05,Netherlands,United States,3,4,Friendly,,Netherlands,False,Netherlands,USA,away_win
2015-06-06,Uruguay,Guatemala,5,1,Friendly,,Uruguay,False,Uruguay,Guatemala,home_win
2015-06-06,Paraguay,Honduras,2,2,Friendly,,Paraguay,False,Paraguay,Honduras,draw
2015-06-06,Argentina,Bolivia,5,0,Friendly tournament,,Argentina,False,Argentina,Bolivia,home_win
2015-06-06,Colombia,Costa Rica,1,0,Friendly,,Argentina,True,Colombia,Costa Rica,home_win
2015-06-06,Ecuador,Panama,4,0,Friendly,,Ecuador,False,Ecuador,Panama,home_win
2015-06-07,Croatia,Gibraltar,4,0,Friendly,,Croatia,False,Croatia,Gibraltar,home_win
2015-06-07,Ireland,England,0,0,Friendly,,Ireland,False,Ireland,England,draw
2015-06-07,France,Belgium,3,4,Friendly,,France,False,France,Belgium,away_win
2015-06-07,Brazil,Mexico,2,0,Friendly,,Brazil,False,Brazil,Mexico,home_win
2015-06-08,Ghana,Togo,1,0,Friendly,,Ghana,False,Ghana,Togo,home_win
2015-06-08,Norway,Sweden,0,0,Friendly,,Norway,False,Norway,Sweden,draw
2015-06-08,Egypt,Malawi,2,1,Friendly,,Egypt,False,Egypt,Malawi,home_win
2015-06-10,Germany,United States,1,2,Friendly,,Germany,False,Germany,USA,away_win
2015-06-10,Curaçao,Cuba,0,0,World Cup qualifier,,Curaçao,False,Curaçao,Cuba,draw
2015-06-10,Brazil,Honduras,1,0,Friendly,,Brazil,False,Brazil,Honduras,home_win
2015-06-10,Switzerland,Liechtenstein,3,0,Friendly,,Switzerland,False,Switzerland,Liechtenstein,home_win
2015-06-11,Maldives,Qatar,0,1,World Cup and Asian Cup qual,,Maldives,False,Maldives,Qatar,away_win
2015-06-11,Uzbekistan,Iran,0,1,Friendly,,Uzbekistan,False,Uzbekistan,IR Iran,away_win
2015-06-11,Japan,Iraq,4,0,Friendly,,Japan,False,Japan,Iraq,home_win
2015-06-11,Spain,Costa Rica,2,1,Friendly,,Spain,False,Spain,Costa Rica,home_win
2015-06-11,South Korea,United Arab Emirates,3,0,Friendly,,Malaysia,True,Korea Republic,United Arab Emirates,home_win
2015-06-11,Dominica,Canada,0,2,World Cup qualifier,,Dominica,False,Dominica,Canada,away_win
2015-06-11,Saudi Arabia,Palestine,3,2,World Cup and Asian Cup qual,,Saudi Arabia,False,Saudi Arabia,Palestine,home_win
2015-06-11,Tajikistan,Jordan,1,3,World Cup and Asian Cup qual,,Tajikistan,False,Tajikistan,Jordan,away_win
2015-06-11,Chile,Ecuador,2,0,Copa America,,Chile,False,Chile,Ecuador,home_win
2015-06-12,Tunisia,Djibouti,8,1,African Nations Cup qualifier,,Tunisia,False,Tunisia,Djibouti,home_win
2015-06-12,Morocco,Libya,1,0,African Nations Cup qualifier,,Morocco,False,Morocco,Libya,home_win
2015-06-12,Bolivia,Mexico,0,0,Copa America,,Chile,True,Bolivia,Mexico,draw
2015-06-12,Croatia,Italy,1,1,European Championship qual,,Croatia,False,Croatia,Italy,draw
2015-06-12,Latvia,Netherlands,0,2,European Championship qual,,Latvia,False,Latvia,Netherlands,away_win
2015-06-12,Norway,Azerbaijan,0,0,European Championship qual,,Norway,False,Norway,Azerbaijan,draw
2015-06-12,Wales,Belgium,1,0,European Championship qual,,Wales,False,Wales,Belgium,home_win
2015-06-13,Algeria,Seychelles,4,0,African Nations Cup qualifier,,Algeria,False,Algeria,Seychelles,home_win
2015-06-13,South Africa,Gambia,0,0,African Nations Cup qualifier,,South Africa,False,South Africa,Gambia,draw
2015-06-13,Senegal,Burundi,3,1,African Nations Cup qualifier,,Senegal,False,Senegal,Burundi,home_win
2015-06-13,Cape Verde,São Tomé and Príncipe,7,1,African Nations Cup qualifier,,Cape Verde,False,Cabo Verde,São Tomé and Príncipe,home_win
2015-06-13,Uruguay,Jamaica,1,0,Copa America,,Chile,True,Uruguay,Jamaica,home_win
2015-06-13,Argentina,Paraguay,2,2,Copa America,,Chile,True,Argentina,Paraguay,draw
2015-06-13,Armenia,Portugal,2,3,European Championship qual,,Armenia,False,Armenia,Portugal,away_win
2015-06-13,Albania,France,1,0,Friendly,,Albania,False,Albania,France,home_win
2015-06-13,Ireland,Scotland,1,1,European Championship qual,,Ireland,False,Ireland,Scotland,draw
2015-06-13,Germany,Gibraltar,7,0,European Championship qual,,Portugal,True,Germany,Gibraltar,home_win
2015-06-14,Gabon,Ivory Coast,0,0,Friendly,,Gabon,False,Gabon,Côte d'Ivoire,draw
2015-06-14,Cuba,Curaçao,1,1,World Cup qualifier,,Cuba,False,Cuba,Curaçao,draw
2015-06-14,Ghana,Mauritius,7,1,African Nations Cup qualifier,,Ghana,False,Ghana,Mauritius,home_win
2015-06-14,Belarus,Spain,0,1,European Championship qual,,Belarus,False,Belarus,Spain,away_win
2015-06-14,Egypt,Tanzania,3,0,African Nations Cup qualifier,,Egypt,False,Egypt,Tanzania,home_win
2015-06-14,Russia,Austria,0,1,European Championship qual,,Russia,False,Russia,Austria,away_win
2015-06-14,Slovenia,England,2,3,European Championship qual,,Slovenia,False,Slovenia,England,away_win
2015-06-14,Venezuela,Colombia,1,0,Copa America,,Chile,True,Venezuela,Colombia,home_win
2015-06-14,Brazil,Peru,2,1,Copa America,,Chile,True,Brazil,Peru,home_win
2015-06-14,Lithuania,Switzerland,1,2,European Championship qual,,Lithuania,False,Lithuania,Switzerland,away_win
2015-06-15,Bolivia,Ecuador,3,2,Copa America,,Chile,True,Bolivia,Ecuador,home_win
2015-06-15,Chile,Mexico,3,3,Copa America,,Chile,False,Chile,Mexico,draw
2015-06-16,North Korea,Uzbekistan,4,2,World Cup and Asian Cup qual,,North Korea,False,North Korea,Uzbekistan,home_win
2015-06-16,Japan,Singapore,0,0,World Cup and Asian Cup qual,,Japan,False,Japan,Singapore,draw
2015-06-16,Kyrgyzstan,Australia,1,2,World Cup and Asian Cup qual,,Kyrgyzstan,False,Kyrgyzstan,Australia,away_win
2015-06-16,Turkmenistan,Iran,1,1,World Cup and Asian Cup qual,,Turkmenistan,False,Turkmenistan,IR Iran,draw
2015-06-16,South Korea,Myanmar,2,0,World Cup and Asian Cup qual,,Thailand,True,Korea Republic,Myanmar,home_win
2015-06-16,Jordan,Trinidad and Tobago,3,0,Friendly,,Jordan,False,Jordan,Trinidad and Tobago,home_win
2015-06-16,Canada,Dominica,4,0,World Cup qualifier,,Canada,False,Canada,Dominica,home_win
2015-06-16,Paraguay,Jamaica,1,0,Copa America,,Chile,True,Paraguay,Jamaica,home_win
2015-06-16,Argentina,Uruguay,1,0,Copa America,,Chile,True,Argentina,Uruguay,home_win
2015-06-16,Portugal,Italy,1,0,Friendly,,Switzerland,True,Portugal,Italy,home_win
2015-06-16,South Africa,Angola,2,1,Friendly,,South Africa,False,South Africa,Angola,home_win
2015-06-17,Colombia,Brazil,1,0,Copa America,,Chile,True,Colombia,Brazil,home_win
2015-06-19,Ecuador,Mexico,2,1,Copa America,,Chile,True,Ecuador,Mexico,home_win
2015-06-20,Argentina,Jamaica,1,0,Copa America,,Chile,True,Argentina,Jamaica,home_win
2015-06-20,Paraguay,Uruguay,1,1,Copa America,,Chile,True,Paraguay,Uruguay,draw
2015-06-21,Brazil,Venezuela,2,1,Copa America,,Chile,True,Brazil,Venezuela,home_win
2015-06-21,Colombia,Peru,0,0,Copa America,,Chile,True,Colombia,Peru,draw
2015-06-24,Chile,Uruguay,1,0,Copa America,,Chile,False,Chile,Uruguay,home_win
2015-06-26,Argentina,Colombia,0,0,Copa America,,Chile,True,Argentina,Colombia,draw
2015-06-27,Brazil,Paraguay,1,1,Copa America,,Chile,True,Brazil,Paraguay,draw
2015-06-27,Costa Rica,Mexico,2,2,Friendly,,United States,True,Costa Rica,Mexico,draw
2015-06-30,Argentina,Paraguay,6,1,Copa America,,Chile,True,Argentina,Paraguay,home_win
2015-07-01,Honduras,Mexico,0,0,Friendly,,United States,True,Honduras,Mexico,draw
2015-07-03,Peru,Paraguay,2,0,Copa America,,Chile,True,Peru,Paraguay,home_win
2015-07-03,United States,Guatemala,4,0,Friendly,,United States,False,USA,Guatemala,home_win
2015-07-03,Trinidad and Tobago,Haiti,1,0,Friendly,,United States,True,Trinidad and Tobago,Haiti,home_win
2015-07-04,Chile,Argentina,0,0,Copa America,,Chile,False,Chile,Argentina,draw
2015-07-07,United States,Honduras,2,1,CONCACAF Championship,,United States,False,USA,Honduras,home_win
2015-07-07,Haiti,Panama,1,1,CONCACAF Championship,,United States,True,Haiti,Panama,draw
