date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
2024-09-06,Puerto Rico,Haiti,1,4,CONCACAF Nations League B,,Puerto Rico,False,Puerto Rico,Haiti,away_win
2024-09-06,Brazil,Ecuador,1,0,World Cup qualifier,,Brazil,False,Brazil,Ecuador,home_win
2024-09-06,Egypt,Cape Verde,3,0,African Nations Cup qualifier,,Egypt,False,Egypt,Cabo Verde,home_win
2024-09-06,Ivory Coast,Zambia,2,0,African Nations Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Zambia,home_win
2024-09-06,Slovenia,Austria,1,1,European Nations League B,,Slovenia,False,Slovenia,Austria,draw
2024-09-06,Kazakhstan,Norway,0,0,European Nations League B,,Kazakhstan,False,Kazakhstan,Norway,draw
2024-09-06,Saint Lucia,Curaçao,2,1,CONCACAF Nations League B,,Grenada,True,Saint Lucia,Curaçao,home_win
2024-09-06,France,Italy,1,3,European Nations League A,,France,False,France,Italy,away_win
2024-09-06,Belgium,Israel,3,1,European Nations League A,,Hungary,True,Belgium,Israel,home_win
2024-09-07,Mexico,New Zealand,3,0,Friendly,,United States,True,Mexico,New Zealand,home_win
2024-09-07,Ireland,England,0,2,European Nations League B,,Ireland,False,Ireland,England,away_win
2024-09-07,United States,Canada,1,2,Friendly,,United States,False,USA,Canada,away_win
2024-09-07,Netherlands,Bosnia and Herzegovina,5,2,European Nations League A,,Netherlands,False,Netherlands,Bosnia and Herzegovina,home_win
2024-09-07,Germany,Hungary,5,0,European Nations League A,,Germany,False,Germany,Hungary,home_win
2024-09-08,Gambia,Tunisia,1,2,African Nations Cup qualifier,,Morocco,True,Gambia,Tunisia,away_win
2024-09-08,Switzerland,Spain,1,4,European Nations League A,,Switzerland,False,Switzerland,Spain,away_win
2024-09-08,Portugal,Scotland,2,1,European Nations League A,,Portugal,False,Portugal,Scotland,home_win
2024-09-08,Croatia,Poland,1,0,European Nations League A,,Croatia,False,Croatia,Poland,home_win
2024-09-09,Morocco,Lesotho,1,0,African Nations Cup qualifier,,Morocco,False,Morocco,Lesotho,home_win
2024-09-09,Senegal,Burundi,1,0,African Nations Cup qualifier,,Malawi,True,Senegal,Burundi,home_win
2024-09-09,Ghana,Niger,1,1,African Nations Cup qualifier,,Morocco,True,Ghana,Niger,draw
2024-09-09,Norway,Austria,2,1,European Nations League B,,Norway,False,Norway,Austria,home_win
2024-09-09,Curaçao,Saint Martin,4,0,CONCACAF Nations League B,,Grenada,True,Curaçao,Saint Martin,home_win
2024-09-09,France,Belgium,2,0,European Nations League A,,France,False,France,Belgium,home_win
2024-09-09,Haiti,Sint Maarten,6,0,CONCACAF Nations League B,,Puerto Rico,True,Haiti,Sint Maarten,home_win
2024-09-10,Liberia,Algeria,0,3,African Nations Cup qualifier,,Liberia,False,Liberia,Algeria,away_win
2024-09-10,Kyrgyzstan,Uzbekistan,2,3,World Cup qualifier,,Kyrgyzstan,False,Kyrgyzstan,Uzbekistan,away_win
2024-09-10,Ivory Coast,Chad,2,0,African Nations Cup qualifier,,Cameroon,True,Côte d'Ivoire,Chad,home_win
2024-09-10,Cape Verde,Mauritania,2,0,African Nations Cup qualifier,,Cape Verde,False,Cabo Verde,Mauritania,home_win
2024-09-10,Botswana,Egypt,0,4,African Nations Cup qualifier,,Botswana,False,Botswana,Egypt,away_win
2024-09-10,United States,New Zealand,1,1,Friendly,,United States,False,USA,New Zealand,draw
2024-09-10,United Arab Emirates,Iran,0,1,World Cup qualifier,,United Arab Emirates,False,United Arab Emirates,IR Iran,away_win
2024-09-10,Oman,South Korea,1,3,World Cup qualifier,,Oman,False,Oman,Korea Republic,away_win
2024-09-10,Paraguay,Brazil,1,0,World Cup qualifier,,Paraguay,False,Paraguay,Brazil,home_win
2024-09-10,Canada,Mexico,0,0,Friendly,,United States,True,Canada,Mexico,draw
2024-09-10,South Sudan,South Africa,2,3,African Nations Cup qualifier,,South Sudan,False,South Sudan,South Africa,away_win
2024-09-10,North Korea,Qatar,2,2,World Cup qualifier,,Laos,True,North Korea,Qatar,draw
2024-09-10,China,Saudi Arabia,1,2,World Cup qualifier,,China,False,China,Saudi Arabia,away_win
2024-09-10,Bahrain,Japan,0,5,World Cup qualifier,,Bahrain,False,Bahrain,Japan,away_win
2024-09-10,England,Finland,2,0,European Nations League B,,England,False,England,Finland,home_win
2024-09-10,Indonesia,Australia,0,0,World Cup qualifier,,Indonesia,False,Indonesia,Australia,draw
2024-09-10,Colombia,Argentina,2,1,World Cup qualifier,,Colombia,False,Colombia,Argentina,home_win
2024-09-10,Ecuador,Peru,1,0,World Cup qualifier,,Ecuador,False,Ecuador,Peru,home_win
2024-09-10,Venezuela,Uruguay,0,0,World Cup qualifier,,Venezuela,False,Venezuela,Uruguay,draw
2024-09-10,Netherlands,Germany,2,2,European Nations League A,,Netherlands,False,Netherlands,Germany,draw
2024-09-10,Jordan,Palestine,3,1,World Cup qualifier,,Malaysia,True,Jordan,Palestine,home_win
2024-10-10,Jordan,South Korea,0,2,World Cup qualifier,,Jordan,False,Jordan,Korea Republic,away_win
2024-10-10,Qatar,Kyrgyzstan,3,1,World Cup qualifier,,Qatar,False,Qatar,Kyrgyzstan,home_win
2024-10-10,Uzbekistan,Iran,0,0,World Cup qualifier,,Uzbekistan,False,Uzbekistan,IR Iran,draw
2024-10-10,Saudi Arabia,Japan,0,2,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Japan,away_win
2024-10-10,Ghana,Sudan,0,0,African Nations Cup qualifier,,Ghana,False,Ghana,Sudan,draw
2024-10-10,Bolivia,Colombia,1,0,World Cup qualifier,,Bolivia,False,Bolivia,Colombia,home_win
2024-10-10,Chile,Brazil,1,2,World Cup qualifier,,Chile,False,Chile,Brazil,away_win
2024-10-10,Australia,China,3,1,World Cup qualifier,,Australia,False,Australia,China,home_win
2024-10-10,Cape Verde,Botswana,0,1,African Nations Cup qualifier,,Cape Verde,False,Cabo Verde,Botswana,away_win
2024-10-10,Norway,Slovenia,3,0,European Nations League B,,Norway,False,Norway,Slovenia,home_win
2024-10-10,Austria,Kazakhstan,4,0,European Nations League B,,Austria,False,Austria,Kazakhstan,home_win
2024-10-10,Ecuador,Paraguay,0,0,World Cup qualifier,,Ecuador,False,Ecuador,Paraguay,draw
2024-10-10,England,Greece,1,2,European Nations League B,,England,False,England,Greece,away_win
2024-10-10,Venezuela,Argentina,1,1,World Cup qualifier,,Venezuela,False,Venezuela,Argentina,draw
2024-10-10,Italy,Belgium,2,2,European Nations League A,,Italy,False,Italy,Belgium,draw
2024-10-10,Algeria,Togo,5,1,African Nations Cup qualifier,,Algeria,False,Algeria,Togo,home_win
2024-10-10,France,Israel,4,1,European Nations League A,,Hungary,True,France,Israel,home_win
2024-10-11,Senegal,Malawi,4,0,African Nations Cup qualifier,,Senegal,False,Senegal,Malawi,home_win
2024-10-11,Tunisia,Comoros,0,1,African Nations Cup qualifier,,Tunisia,False,Tunisia,Comoros,away_win
2024-10-11,New Zealand,Tahiti,3,0,World Cup qualifier,,Vanuatu,True,New Zealand,Tahiti,home_win
2024-10-11,Peru,Uruguay,1,0,World Cup qualifier,,Peru,False,Peru,Uruguay,home_win
2024-10-11,Aruba,Haiti,1,3,CONCACAF Nations League B,,Aruba,False,Aruba,Haiti,away_win
2024-10-11,Ivory Coast,Sierra Leone,4,1,African Nations Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Sierra Leone,home_win
2024-10-11,Bosnia and Herzegovina,Germany,1,2,European Nations League A,,Bosnia and Herzegovina,False,Bosnia and Herzegovina,Germany,away_win
2024-10-11,Curaçao,Grenada,0,0,CONCACAF Nations League B,,Saint Lucia,True,Curaçao,Grenada,draw
2024-10-11,Egypt,Mauritania,2,0,African Nations Cup qualifier,,Egypt,False,Egypt,Mauritania,home_win
2024-10-11,South Africa,Congo,5,0,African Nations Cup qualifier,,South Africa,False,South Africa,Congo,home_win
2024-10-11,Hungary,Netherlands,1,1,European Nations League A,,Hungary,False,Hungary,Netherlands,draw
2024-10-12,United States,Panama,2,0,Friendly,,United States,False,USA,Panama,home_win
2024-10-12,Morocco,Central African Republic,5,0,African Nations Cup qualifier,,Morocco,False,Morocco,Central African Republic,home_win
2024-10-12,Spain,Denmark,1,0,European Nations League A,,Spain,False,Spain,Denmark,home_win
2024-10-12,Serbia,Switzerland,2,0,European Nations League A,,Serbia,False,Serbia,Switzerland,home_win
2024-10-12,Poland,Portugal,1,3,European Nations League A,,Poland,False,Poland,Portugal,away_win
2024-10-12,Croatia,Scotland,2,1,European Nations League A,,Croatia,False,Croatia,Scotland,home_win
2024-10-13,Finland,England,1,3,European Nations League B,,Finland,False,Finland,England,away_win
2024-10-13,Austria,Norway,5,1,European Nations League B,,Austria,False,Austria,Norway,home_win
2024-10-14,Togo,Algeria,0,1,African Nations Cup qualifier,,Togo,False,Togo,Algeria,away_win
2024-10-14,New Zealand,Malaysia,4,0,Friendly,,New Zealand,False,New Zealand,Malaysia,home_win
2024-10-14,Aruba,Haiti,3,5,CONCACAF Nations League B,,Aruba,False,Aruba,Haiti,away_win
2024-10-14,Curaçao,Grenada,1,0,CONCACAF Nations League B,,Saint Lucia,True,Curaçao,Grenada,home_win
2024-10-14,Belgium,France,1,2,European Nations League A,,Belgium,False,Belgium,France,away_win
2024-10-14,Germany,Netherlands,1,0,European Nations League A,,Germany,False,Germany,Netherlands,home_win
2024-10-15,Sierra Leone,Ivory Coast,1,0,African Nations Cup qualifier,,Liberia,True,Sierra Leone,Côte d'Ivoire,home_win
2024-10-15,Sudan,Ghana,2,0,African Nations Cup qualifier,,Libya,True,Sudan,Ghana,home_win
2024-10-15,Japan,Australia,1,1,World Cup qualifier,,Japan,False,Japan,Australia,draw
2024-10-15,Jordan,Oman,4,0,World Cup qualifier,,Jordan,False,Jordan,Oman,home_win
2024-10-15,Morocco,Central African Republic,4,0,African Nations Cup qualifier,,Morocco,False,Morocco,Central African Republic,home_win
2024-10-15,Iran,Qatar,4,1,World Cup qualifier,,United Arab Emirates,True,IR Iran,Qatar,home_win
2024-10-15,Colombia,Chile,4,0,World Cup qualifier,,Colombia,False,Colombia,Chile,home_win
2024-10-15,Brazil,Peru,4,0,World Cup qualifier,,Brazil,False,Brazil,Peru,home_win
2024-10-15,Mexico,United States,2,0,Friendly,,Mexico,False,Mexico,USA,home_win
2024-10-15,Canada,Panama,2,1,Friendly,,Canada,False,Canada,Panama,home_win
2024-10-15,Mauritania,Egypt,0,1,African Nations Cup qualifier,,Mauritania,False,Mauritania,Egypt,away_win
2024-10-15,Saudi Arabia,Bahrain,0,0,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Bahrain,draw
2024-10-15,Argentina,Bolivia,6,0,World Cup qualifier,,Argentina,False,Argentina,Bolivia,home_win
2024-10-15,Uzbekistan,United Arab Emirates,1,0,World Cup qualifier,,Uzbekistan,False,Uzbekistan,United Arab Emirates,home_win
2024-10-15,South Korea,Iraq,3,2,World Cup qualifier,,South Korea,False,Korea Republic,Iraq,home_win
2024-10-15,Congo,South Africa,1,1,African Nations Cup qualifier,,Congo,False,Congo,South Africa,draw
2024-10-15,Comoros,Tunisia,1,1,African Nations Cup qualifier,,Ivory Coast,True,Comoros,Tunisia,draw
2024-10-15,Botswana,Cape Verde,1,0,African Nations Cup qualifier,,Botswana,False,Botswana,Cabo Verde,home_win
2024-10-15,Spain,Serbia,3,0,European Nations League A,,Spain,False,Spain,Serbia,home_win
2024-10-15,Scotland,Portugal,0,0,European Nations League A,,Scotland,False,Scotland,Portugal,draw
2024-10-15,Uruguay,Ecuador,0,0,World Cup qualifier,,Uruguay,False,Uruguay,Ecuador,draw
2024-10-15,Paraguay,Venezuela,2,1,World Cup qualifier,,Paraguay,False,Paraguay,Venezuela,home_win
2024-10-15,Switzerland,Denmark,2,2,European Nations League A,,Switzerland,False,Switzerland,Denmark,draw
2024-10-15,Malawi,Senegal,0,1,African Nations Cup qualifier,,Malawi,False,Malawi,Senegal,away_win
2024-10-15,Poland,Croatia,3,3,European Nations League A,,Poland,False,Poland,Croatia,draw
2024-11-14,Senegal,Burkina Faso,1,0,African Nations Cup qualifier,,Mali,True,Senegal,Burkina Faso,home_win
2024-11-14,Equatorial Guinea,Algeria,0,0,African Nations Cup qualifier,,Equatorial Guinea,False,Equatorial Guinea,Algeria,draw
2024-11-14,Costa Rica,Panama,0,1,CONCACAF Nations League,,Costa Rica,False,Costa Rica,Panama,away_win
2024-11-14,Kazakhstan,Austria,0,2,European Nations League B,,Kazakhstan,False,Kazakhstan,Austria,away_win
2024-11-14,Venezuela,Brazil,1,1,World Cup qualifier,,Venezuela,False,Venezuela,Brazil,draw
2024-11-14,Jamaica,United States,0,1,CONCACAF Nations League,,Jamaica,False,Jamaica,USA,away_win
2024-11-14,Paraguay,Argentina,2,1,World Cup qualifier,,Paraguay,False,Paraguay,Argentina,home_win
2024-11-14,Ecuador,Bolivia,4,0,World Cup qualifier,,Ecuador,False,Ecuador,Bolivia,home_win
2024-11-14,Tunisia,Madagascar,3,2,African Nations Cup qualifier,,South Africa,True,Tunisia,Madagascar,home_win
2024-11-14,Greece,England,0,3,European Nations League B,,Greece,False,Greece,England,away_win
2024-11-14,Qatar,Uzbekistan,3,2,World Cup qualifier,,Qatar,False,Qatar,Uzbekistan,home_win
2024-11-14,France,Israel,0,0,European Nations League A,,France,False,France,Israel,draw
2024-11-14,Iraq,Jordan,0,0,World Cup qualifier,,Iraq,False,Iraq,Jordan,draw
2024-11-14,Belgium,Italy,0,1,European Nations League A,,Belgium,False,Belgium,Italy,away_win
2024-11-14,Australia,Saudi Arabia,0,0,World Cup qualifier,,Australia,False,Australia,Saudi Arabia,draw
2024-11-14,Kuwait,South Korea,1,3,World Cup qualifier,,Kuwait,False,Kuwait,Korea Republic,away_win
2024-11-14,Slovenia,Norway,1,4,European Nations League B,,Slovenia,False,Slovenia,Norway,away_win
2024-11-14,Iran,North Korea,3,2,World Cup qualifier,,Laos,True,IR Iran,North Korea,home_win
2024-11-15,Uganda,South Africa,0,2,African Nations Cup qualifier,,Uganda,False,Uganda,South Africa,away_win
2024-11-15,Gabon,Morocco,1,5,African Nations Cup qualifier,,Gabon,False,Gabon,Morocco,away_win
2024-11-15,New Zealand,Vanuatu,8,1,World Cup qualifier,,New Zealand,False,New Zealand,Vanuatu,home_win
2024-11-15,Indonesia,Japan,0,4,World Cup qualifier,,Indonesia,False,Indonesia,Japan,away_win
2024-11-15,Cape Verde,Egypt,1,1,African Nations Cup qualifier,,Cape Verde,False,Cabo Verde,Egypt,draw
2024-11-15,Zambia,Ivory Coast,1,0,African Nations Cup qualifier,,Zambia,False,Zambia,Côte d'Ivoire,home_win
2024-11-15,Angola,Ghana,1,1,African Nations Cup qualifier,,Angola,False,Angola,Ghana,draw
2024-11-15,Portugal,Poland,5,1,European Nations League A,,Portugal,False,Portugal,Poland,home_win
2024-11-15,Switzerland,Serbia,1,1,European Nations League A,,Switzerland,False,Switzerland,Serbia,draw
2024-11-15,Scotland,Croatia,1,0,European Nations League A,,Scotland,False,Scotland,Croatia,home_win
2024-11-15,Denmark,Spain,1,2,European Nations League A,,Denmark,False,Denmark,Spain,away_win
2024-11-15,Suriname,Canada,0,1,CONCACAF Nations League,,Suriname,False,Suriname,Canada,away_win
2024-11-15,Honduras,Mexico,2,0,CONCACAF Nations League,,Honduras,False,Honduras,Mexico,home_win
2024-11-15,Uruguay,Colombia,3,2,World Cup qualifier,,Uruguay,False,Uruguay,Colombia,home_win
2024-11-15,Haiti,Sint Maarten,8,0,CONCACAF Nations League B,,Puerto Rico,True,Haiti,Sint Maarten,home_win
2024-11-15,Curaçao,Saint Martin,5,0,CONCACAF Nations League B,,Curaçao,False,Curaçao,Saint Martin,home_win
2024-11-16,Netherlands,Hungary,4,0,European Nations League A,,Netherlands,False,Netherlands,Hungary,home_win
2024-11-16,Germany,Bosnia and Herzegovina,7,0,European Nations League A,,Germany,False,Germany,Bosnia and Herzegovina,home_win
2024-11-17,Algeria,Liberia,5,1,African Nations Cup qualifier,,Algeria,False,Algeria,Liberia,home_win
2024-11-17,Norway,Kazakhstan,5,0,European Nations League B,,Norway,False,Norway,Kazakhstan,home_win
2024-11-17,England,Ireland,5,0,European Nations League B,,England,False,England,Ireland,home_win
2024-11-17,Austria,Slovenia,1,1,European Nations League B,,Austria,False,Austria,Slovenia,draw
2024-11-17,Italy,France,1,3,European Nations League A,,Italy,False,Italy,France,away_win
2024-11-17,Israel,Belgium,1,0,European Nations League A,,Hungary,True,Israel,Belgium,home_win
2024-11-18,Ghana,Niger,1,2,African Nations Cup qualifier,,Ghana,False,Ghana,Niger,away_win
2024-11-18,Morocco,Lesotho,7,0,African Nations Cup qualifier,,Morocco,False,Morocco,Lesotho,home_win
2024-11-18,Curaçao,Saint Lucia,4,1,CONCACAF Nations League B,,Curaçao,False,Curaçao,Saint Lucia,home_win
2024-11-18,Puerto Rico,Haiti,0,3,CONCACAF Nations League B,,Puerto Rico,False,Puerto Rico,Haiti,away_win
2024-11-18,United States,Jamaica,4,2,CONCACAF Nations League,,United States,False,USA,Jamaica,home_win
2024-11-18,Panama,Costa Rica,2,2,CONCACAF Nations League,,Panama,False,Panama,Costa Rica,draw
2024-11-18,New Zealand,Samoa,8,0,World Cup qualifier,,New Zealand,False,New Zealand,Samoa,home_win
2024-11-18,Croatia,Portugal,1,1,European Nations League A,,Croatia,False,Croatia,Portugal,draw
2024-11-18,Spain,Switzerland,3,2,European Nations League A,,Spain,False,Spain,Switzerland,home_win
2024-11-18,Poland,Scotland,1,2,European Nations League A,,Poland,False,Poland,Scotland,away_win
2024-11-18,Tunisia,Gambia,0,1,African Nations Cup qualifier,,Tunisia,False,Tunisia,Gambia,away_win
2024-11-19,Mauritania,Cape Verde,1,0,African Nations Cup qualifier,,Mauritania,False,Mauritania,Cabo Verde,home_win
2024-11-19,Senegal,Burundi,2,0,African Nations Cup qualifier,,Senegal,False,Senegal,Burundi,home_win
2024-11-19,Ivory Coast,Chad,4,0,African Nations Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Chad,home_win
2024-11-19,South Africa,South Sudan,3,0,African Nations Cup qualifier,,South Africa,False,South Africa,South Sudan,home_win
2024-11-19,Argentina,Peru,1,0,World Cup qualifier,,Argentina,False,Argentina,Peru,home_win
2024-11-19,Canada,Suriname,3,0,CONCACAF Nations League,,Canada,False,Canada,Suriname,home_win
2024-11-19,Mexico,Honduras,4,0,CONCACAF Nations League,,Mexico,False,Mexico,Honduras,home_win
2024-11-19,Brazil,Uruguay,1,1,World Cup qualifier,,Brazil,False,Brazil,Uruguay,draw
2024-11-19,Egypt,Botswana,1,1,African Nations Cup qualifier,,Egypt,False,Egypt,Botswana,draw
2024-11-19,Kuwait,Jordan,1,1,World Cup qualifier,,Kuwait,False,Kuwait,Jordan,draw
2024-11-19,Hungary,Germany,1,1,European Nations League A,,Hungary,False,Hungary,Germany,draw
2024-11-19,Bosnia and Herzegovina,Netherlands,1,1,European Nations League A,,Bosnia and Herzegovina,False,Bosnia and Herzegovina,Netherlands,draw
2024-11-19,Uzbekistan,North Korea,1,0,World Cup qualifier,,Laos,True,Uzbekistan,North Korea,home_win
2024-11-19,United Arab Emirates,Qatar,5,0,World Cup qualifier,,United Arab Emirates,False,United Arab Emirates,Qatar,home_win
2024-11-19,Palestine,South Korea,1,1,World Cup qualifier,,Jordan,True,Palestine,Korea Republic,draw
2024-11-19,Kyrgyzstan,Iran,2,3,World Cup qualifier,,Kyrgyzstan,False,Kyrgyzstan,IR Iran,away_win
2024-11-19,Indonesia,Saudi Arabia,2,0,World Cup qualifier,,Indonesia,False,Indonesia,Saudi Arabia,home_win
2024-11-19,Bahrain,Australia,2,2,World Cup qualifier,,Bahrain,False,Bahrain,Australia,draw
2024-11-19,Colombia,Ecuador,0,1,World Cup qualifier,,Colombia,False,Colombia,Ecuador,away_win
2024-11-19,Bolivia,Paraguay,2,2,World Cup qualifier,,Bolivia,False,Bolivia,Paraguay,draw
2024-11-19,China,Japan,1,3,World Cup qualifier,,China,False,China,Japan,away_win
2024-12-17,Saudi Arabia,Trinidad and Tobago,3,1,Friendly,,Saudi Arabia,False,Saudi Arabia,Trinidad and Tobago,home_win
2024-12-21,Qatar,United Arab Emirates,1,1,Gulf Cup,,Kuwait,True,Qatar,United Arab Emirates,draw
2024-12-22,Bahrain,Saudi Arabia,3,2,Gulf Cup,,Kuwait,True,Bahrain,Saudi Arabia,home_win
2024-12-24,Oman,Qatar,2,1,Gulf Cup,,Kuwait,True,Oman,Qatar,home_win
2024-12-25,Saudi Arabia,Yemen,3,2,Gulf Cup,,Kuwait,True,Saudi Arabia,Yemen,home_win
2024-12-27,Kuwait,Qatar,1,1,Gulf Cup,,Kuwait,False,Kuwait,Qatar,draw
2024-12-28,Saudi Arabia,Iraq,3,1,Gulf Cup,,Kuwait,True,Saudi Arabia,Iraq,home_win
2024-12-31,Oman,Saudi Arabia,2,1,Gulf Cup,,Kuwait,True,Oman,Saudi Arabia,home_win
2025-01-18,United States,Venezuela,3,1,Friendly,,United States,False,USA,Venezuela,home_win
2025-01-22,United States,Costa Rica,3,0,Friendly,,United States,False,USA,Costa Rica,home_win
2025-01-27,Jordan,Uzbekistan,0,0,Friendly,,Qatar,True,Jordan,Uzbekistan,draw
2025-02-08,Chile,Panama,6,1,Friendly,,Chile,False,Chile,Panama,home_win
2025-03-14,Jordan,North Korea,1,1,Friendly,,Jordan,False,Jordan,North Korea,draw
2025-03-19,Liberia,Tunisia,0,1,World Cup qualifier,,Liberia,False,Liberia,Tunisia,away_win
2025-03-19,Kazakhstan,Curaçao,2,0,Friendly,,Turkey,True,Kazakhstan,Curaçao,home_win
2025-03-20,South Korea,Oman,1,1,World Cup qualifier,,South Korea,False,Korea Republic,Oman,draw
2025-03-20,Uzbekistan,Kyrgyzstan,1,0,World Cup qualifier,,Uzbekistan,False,Uzbekistan,Kyrgyzstan,home_win
2025-03-20,Saudi Arabia,China,1,0,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,China,home_win
2025-03-20,Qatar,North Korea,5,1,World Cup qualifier,,Qatar,False,Qatar,North Korea,home_win
2025-03-20,Jordan,Palestine,3,1,World Cup qualifier,,Jordan,False,Jordan,Palestine,home_win
2025-03-20,Australia,Indonesia,5,1,World Cup qualifier,,Australia,False,Australia,Indonesia,home_win
2025-03-20,Japan,Bahrain,2,0,World Cup qualifier,,Japan,False,Japan,Bahrain,home_win
2025-03-20,Iran,United Arab Emirates,2,0,World Cup qualifier,,Iran,False,IR Iran,United Arab Emirates,home_win
2025-03-20,Austria,Serbia,1,1,European Nations League A/B,,Austria,False,Austria,Serbia,draw
2025-03-20,Ukraine,Belgium,3,1,European Nations League A/B,,Spain,True,Ukraine,Belgium,home_win
2025-03-20,Greece,Scotland,0,1,European Nations League A/B,,Greece,False,Greece,Scotland,away_win
2025-03-20,Italy,Germany,1,2,European Nations League,,Italy,False,Italy,Germany,away_win
2025-03-20,Denmark,Portugal,1,0,European Nations League,,Denmark,False,Denmark,Portugal,home_win
2025-03-20,United States,Panama,0,1,CONCACAF Nations League,,United States,False,USA,Panama,away_win
2025-03-20,Mexico,Canada,2,0,CONCACAF Nations League,,United States,True,Mexico,Canada,home_win
2025-03-20,Paraguay,Chile,1,0,World Cup qualifier,,Paraguay,False,Paraguay,Chile,home_win
2025-03-20,Brazil,Colombia,2,1,World Cup qualifier,,Brazil,False,Brazil,Colombia,home_win
2025-03-20,Netherlands,Spain,2,2,European Nations League,,Netherlands,False,Netherlands,Spain,draw
2025-03-20,Cape Verde,Mauritius,1,0,World Cup qualifier,,Cape Verde,False,Cabo Verde,Mauritius,home_win
2025-03-20,Croatia,France,2,0,European Nations League,,Croatia,False,Croatia,France,home_win
2025-03-21,Northern Ireland,Switzerland,1,1,Friendly,,Northern Ireland,False,Northern Ireland,Switzerland,draw
2025-03-21,Morocco,Niger,2,1,World Cup qualifier,,Morocco,False,Morocco,Niger,home_win
2025-03-21,Ecuador,Venezuela,2,1,World Cup qualifier,,Ecuador,False,Ecuador,Venezuela,home_win
2025-03-21,Ivory Coast,Burundi,1,0,World Cup qualifier,,Morocco,True,Côte d'Ivoire,Burundi,home_win
2025-03-21,New Zealand,Fiji,7,0,World Cup qualifier,,New Zealand,False,New Zealand,Fiji,home_win
2025-03-21,England,Albania,2,0,World Cup qualifier,,England,False,England,Albania,home_win
2025-03-21,Ghana,Chad,5,0,World Cup qualifier,,Ghana,False,Ghana,Chad,home_win
2025-03-21,Uruguay,Argentina,0,1,World Cup qualifier,,Uruguay,False,Uruguay,Argentina,away_win
2025-03-21,Botswana,Algeria,1,3,World Cup qualifier,,Botswana,False,Botswana,Algeria,away_win
2025-03-21,South Africa,Lesotho,2,0,World Cup qualifier,,South Africa,False,South Africa,Lesotho,home_win
2025-03-21,Egypt,Ethiopia,2,0,World Cup qualifier,,Morocco,True,Egypt,Ethiopia,home_win
2025-03-22,Azerbaijan,Haiti,0,3,Friendly,,Azerbaijan,False,Azerbaijan,Haiti,away_win
2025-03-22,Senegal,Sudan,0,0,World Cup qualifier,,Libya,True,Senegal,Sudan,draw
2025-03-22,Moldova,Norway,0,5,World Cup qualifier,,Moldova,False,Moldova,Norway,away_win
2025-03-23,United States,Canada,1,2,CONCACAF Nations League,,United States,False,USA,Canada,away_win
2025-03-23,Scotland,Greece,0,3,European Nations League A/B,,Scotland,False,Scotland,Greece,away_win
2025-03-23,Mexico,Panama,2,1,CONCACAF Nations League,,United States,True,Mexico,Panama,home_win
2025-03-23,Belgium,Ukraine,3,0,European Nations League A/B,,Belgium,False,Belgium,Ukraine,home_win
2025-03-23,Spain,Netherlands,3,3,European Nations League,,Spain,False,Spain,Netherlands,draw
2025-03-23,Portugal,Denmark,5,2,European Nations League,,Portugal,False,Portugal,Denmark,home_win
2025-03-23,Germany,Italy,3,3,European Nations League,,Germany,False,Germany,Italy,draw
2025-03-23,France,Croatia,2,0,European Nations League,,France,False,France,Croatia,home_win
2025-03-23,Serbia,Austria,2,0,European Nations League A/B,,Serbia,False,Serbia,Austria,home_win
2025-03-24,Ivory Coast,Gambia,1,0,World Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Gambia,home_win
2025-03-24,New Zealand,New Caledonia,3,0,World Cup qualifier,,New Zealand,False,New Zealand,New Caledonia,home_win
2025-03-24,Tunisia,Malawi,2,0,World Cup qualifier,,Tunisia,False,Tunisia,Malawi,home_win
2025-03-24,Ghana,Madagascar,3,0,World Cup qualifier,,Morocco,True,Ghana,Madagascar,home_win
2025-03-24,England,Latvia,3,0,World Cup qualifier,,England,False,England,Latvia,home_win
2025-03-25,South Korea,Jordan,1,1,World Cup qualifier,,South Korea,False,Korea Republic,Jordan,draw
2025-03-25,Japan,Saudi Arabia,0,0,World Cup qualifier,,Japan,False,Japan,Saudi Arabia,draw
2025-03-25,Bolivia,Uruguay,0,0,World Cup qualifier,,Bolivia,False,Bolivia,Uruguay,draw
2025-03-25,Colombia,Paraguay,2,2,World Cup qualifier,,Colombia,False,Colombia,Paraguay,draw
2025-03-25,Chile,Ecuador,0,0,World Cup qualifier,,Chile,False,Chile,Ecuador,draw
2025-03-25,Argentina,Brazil,4,1,World Cup qualifier,,Argentina,False,Argentina,Brazil,home_win
2025-03-25,Kyrgyzstan,Qatar,3,1,World Cup qualifier,,Kyrgyzstan,False,Kyrgyzstan,Qatar,home_win
2025-03-25,Egypt,Sierra Leone,1,0,World Cup qualifier,,Egypt,False,Egypt,Sierra Leone,home_win
2025-03-25,Morocco,Tanzania,2,0,World Cup qualifier,,Morocco,False,Morocco,Tanzania,home_win
2025-03-25,South Africa,Benin,2,0,World Cup qualifier,,Ivory Coast,True,South Africa,Benin,home_win
