model,absolute_goal_error
Gradient Boosting Regressor,3.528068588350717
Gradient Boosting Regressor,1.1940443729301655
Gradient Boosting Regressor,0.686841381108982
Gradient Boosting Regressor,1.99806064484999
Gradient Boosting Regressor,1.1996009789238955
Gradient Boosting Regressor,1.4143334819298246
Gradient Boosting Regressor,2.8880748767851916
Gradient Boosting Regressor,2.7461769101707754
Gradient Boosting Regressor,1.3397810565951884
Gradient Boosting Regressor,1.5883423087134942
Gradient Boosting Regressor,1.2289535061791463
Gradient Boosting Regressor,3.1187652290604877
Gradient Boosting Regressor,2.9714455503534243
Gradient Boosting Regressor,1.0606572523375075
Gradient Boosting Regressor,2.1349177850413845
Gradient Boosting Regressor,1.9964975453971907
Gradient Boosting Regressor,2.3237432243876777
Gradient Boosting Regressor,1.3608019423199798
Gradient Boosting Regressor,2.319881351124261
Gradient Boosting Regressor,2.173059318956908
Gradient Boosting Regressor,1.514451105303121
Gradient Boosting Regressor,1.5381018825123618
Gradient Boosting Regressor,1.389319683913341
Gradient Boosting Regressor,0.4816553644091384
Gradient Boosting Regressor,1.3290185584834475
Gradient Boosting Regressor,0.7297095777611786
Gradient Boosting Regressor,2.572704067855562
Gradient Boosting Regressor,1.359690005058922
Gradient Boosting Regressor,1.6101148802823624
Gradient Boosting Regressor,3.3136858763221637
Gradient Boosting Regressor,2.695405775193274
Gradient Boosting Regressor,2.01530620203578
Gradient Boosting Regressor,1.647396193591783
Gradient Boosting Regressor,0.7919844332641166
Gradient Boosting Regressor,1.4978085093578475
Gradient Boosting Regressor,1.8293866108892314
Gradient Boosting Regressor,4.1258420890311225
Gradient Boosting Regressor,0.8868048042727584
Gradient Boosting Regressor,1.6051300152893666
Gradient Boosting Regressor,1.9892837655241262
Gradient Boosting Regressor,2.127251044399769
Gradient Boosting Regressor,0.7143304988497394
Gradient Boosting Regressor,2.5297408648472
Gradient Boosting Regressor,1.676096879467555
Gradient Boosting Regressor,0.18162702869082636
Gradient Boosting Regressor,0.7623802665382061
Gradient Boosting Regressor,2.0895675623301844
Gradient Boosting Regressor,2.2606085698484275
Gradient Boosting Regressor,0.7864335156816901
Gradient Boosting Regressor,3.328830524809922
Gradient Boosting Regressor,0.9323969878359608
Gradient Boosting Regressor,1.4046944044003218
Gradient Boosting Regressor,3.0326833642379873
Gradient Boosting Regressor,2.484371462542158
Gradient Boosting Regressor,1.415084274273837
Gradient Boosting Regressor,0.9327523723910175
Gradient Boosting Regressor,1.0041062292670888
Gradient Boosting Regressor,1.5552340450015647
Gradient Boosting Regressor,1.6010725236109535
Gradient Boosting Regressor,3.888535641568151
Gradient Boosting Regressor,1.367880432298419
Gradient Boosting Regressor,1.4100799694626964
Gradient Boosting Regressor,0.8151388058533472
Gradient Boosting Regressor,2.888711296298687
Gradient Boosting Regressor,1.4919864762827855
Gradient Boosting Regressor,1.9040697464114347
Gradient Boosting Regressor,0.616209895112885
Gradient Boosting Regressor,4.315229411928145
Gradient Boosting Regressor,2.280667936983456
Gradient Boosting Regressor,0.6105725611320414
Gradient Boosting Regressor,0.6801899777811873
Gradient Boosting Regressor,1.0657074994136702
Gradient Boosting Regressor,1.5493370317804098
Gradient Boosting Regressor,2.2411239760786
Gradient Boosting Regressor,1.8310308623556177
Gradient Boosting Regressor,1.343348111739814
Gradient Boosting Regressor,1.8426553205378833
Gradient Boosting Regressor,1.1817125834087616
Gradient Boosting Regressor,1.6762445004517774
Gradient Boosting Regressor,5.6636760956751235
Gradient Boosting Regressor,2.2087371451254856
Gradient Boosting Regressor,0.5987636480439325
Gradient Boosting Regressor,1.7269591188485012
Gradient Boosting Regressor,3.2965951029467453
Gradient Boosting Regressor,1.1272098298770181
Gradient Boosting Regressor,2.377320224268129
Gradient Boosting Regressor,0.9467944103287301
Gradient Boosting Regressor,1.3870902549432145
Gradient Boosting Regressor,0.7028911483821244
Gradient Boosting Regressor,2.498436604919171
Gradient Boosting Regressor,2.1218870979041355
Gradient Boosting Regressor,2.5394576889486107
Gradient Boosting Regressor,2.8508654901191512
Gradient Boosting Regressor,1.6380894477283312
Gradient Boosting Regressor,2.785658929576532
Gradient Boosting Regressor,0.9630917050680405
Gradient Boosting Regressor,2.604910609941224
Gradient Boosting Regressor,0.8024158589021543
Gradient Boosting Regressor,1.9097986817138908
Gradient Boosting Regressor,0.5696954799416072
Gradient Boosting Regressor,1.5830203465897703
Gradient Boosting Regressor,2.028061174841378
Gradient Boosting Regressor,1.033149091907803
Gradient Boosting Regressor,1.6609317441325138
Gradient Boosting Regressor,0.7651294627393503
Gradient Boosting Regressor,0.5669448972406221
Gradient Boosting Regressor,1.4594510522190474
Gradient Boosting Regressor,1.373342019424884
Gradient Boosting Regressor,4.399997131933666
Gradient Boosting Regressor,2.5626872184835663
Gradient Boosting Regressor,1.0202517020081678
Gradient Boosting Regressor,5.823487128015047
Gradient Boosting Regressor,1.7541503326283205
Gradient Boosting Regressor,1.1039662886636736
Gradient Boosting Regressor,0.6848567822490974
Gradient Boosting Regressor,1.1476560450115965
Gradient Boosting Regressor,2.295698208256611
Gradient Boosting Regressor,0.6258832979988911
Gradient Boosting Regressor,1.7097397407292303
Gradient Boosting Regressor,8.400393172277543
Gradient Boosting Regressor,0.7056604549995983
Gradient Boosting Regressor,3.048082935741797
Gradient Boosting Regressor,2.5967434508479657
Gradient Boosting Regressor,0.8453319484841354
Gradient Boosting Regressor,1.6629811754823367
Gradient Boosting Regressor,3.5974663803410256
Gradient Boosting Regressor,1.5316691402882552
Gradient Boosting Regressor,0.5052151577477999
Gradient Boosting Regressor,1.082195463048193
Gradient Boosting Regressor,2.6888039159887898
Gradient Boosting Regressor,2.3535254502388074
Gradient Boosting Regressor,0.7884771039994137
Gradient Boosting Regressor,2.3176752300882084
Gradient Boosting Regressor,1.386810954243353
Gradient Boosting Regressor,2.735989644427831
Gradient Boosting Regressor,2.2471217493536377
Gradient Boosting Regressor,1.2140576971439028
Gradient Boosting Regressor,1.0924758070115126
Gradient Boosting Regressor,1.6957228921340382
Gradient Boosting Regressor,2.7889825597197477
Gradient Boosting Regressor,2.5414541092865197
Gradient Boosting Regressor,2.0516873315280626
Gradient Boosting Regressor,2.6070402500188257
Gradient Boosting Regressor,3.519623101598537
Gradient Boosting Regressor,2.843790682586488
Gradient Boosting Regressor,0.9065786269243029
Gradient Boosting Regressor,1.391693253198049
Gradient Boosting Regressor,1.6878932102160285
Gradient Boosting Regressor,1.5702493930513477
Gradient Boosting Regressor,2.832831110203112
Gradient Boosting Regressor,1.2060763714881113
Gradient Boosting Regressor,1.0364071862073396
Gradient Boosting Regressor,1.140776008688841
Gradient Boosting Regressor,1.286843768555041
Gradient Boosting Regressor,1.5622779217665086
Gradient Boosting Regressor,1.0707972844965905
Gradient Boosting Regressor,2.635118202084853
Gradient Boosting Regressor,1.6687184634891339
Gradient Boosting Regressor,0.8448294411013801
Gradient Boosting Regressor,2.041864348994284
Gradient Boosting Regressor,1.3205890635849304
Gradient Boosting Regressor,1.3524053776354854
Gradient Boosting Regressor,2.4915907001400193
Gradient Boosting Regressor,0.7133375169720724
Gradient Boosting Regressor,2.294677238824364
Gradient Boosting Regressor,1.9503820882996492
Gradient Boosting Regressor,0.5972844710116073
Gradient Boosting Regressor,2.9406449197636593
Gradient Boosting Regressor,2.868232286202676
Gradient Boosting Regressor,2.068218437258064
Gradient Boosting Regressor,1.0370787619284585
Gradient Boosting Regressor,2.3432688070154706
Gradient Boosting Regressor,2.1175550144736754
Gradient Boosting Regressor,1.127650150804479
Gradient Boosting Regressor,2.1499097278521195
Gradient Boosting Regressor,2.6331270244876266
Gradient Boosting Regressor,4.439304046870398
Gradient Boosting Regressor,1.1529001439802629
Gradient Boosting Regressor,2.525903582740419
Gradient Boosting Regressor,1.444452410642723
Gradient Boosting Regressor,1.2007795230495402
Gradient Boosting Regressor,1.1482175472411562
Gradient Boosting Regressor,0.8796597305617361
Gradient Boosting Regressor,0.9830483524457867
Gradient Boosting Regressor,2.5758354378978607
Gradient Boosting Regressor,3.2327899989993867
Gradient Boosting Regressor,1.7794473055362603
Gradient Boosting Regressor,2.0341644901021523
Gradient Boosting Regressor,0.9792783196054498
Gradient Boosting Regressor,1.1577449320193811
Gradient Boosting Regressor,2.3365698980805982
Gradient Boosting Regressor,1.5670159700937516
Gradient Boosting Regressor,1.1855977331208494
Gradient Boosting Regressor,1.0072734511413588
Gradient Boosting Regressor,1.0550528393217613
Gradient Boosting Regressor,0.6415555831929229
Gradient Boosting Regressor,1.6050301066514545
Gradient Boosting Regressor,1.992438710540012
Gradient Boosting Regressor,2.613977330961326
Gradient Boosting Regressor,1.68685832163287
Gradient Boosting Regressor,0.726264637559344
Gradient Boosting Regressor,1.992625330233054
Gradient Boosting Regressor,1.1309189864118139
Gradient Boosting Regressor,4.108866785543427
Gradient Boosting Regressor,1.7195262057081613
Gradient Boosting Regressor,1.8740317602829082
Gradient Boosting Regressor,1.7566141789275602
Gradient Boosting Regressor,1.434993219016456
Gradient Boosting Regressor,2.8329989999249796
Gradient Boosting Regressor,1.0667556833752307
Gradient Boosting Regressor,2.879342311235103
Gradient Boosting Regressor,0.8051008452793103
Gradient Boosting Regressor,1.3982523698584428
Gradient Boosting Regressor,1.569470605963881
Gradient Boosting Regressor,5.7156736788250235
Gradient Boosting Regressor,1.8503471974462842
Gradient Boosting Regressor,1.419804971683318
Gradient Boosting Regressor,1.3068997325137885
Gradient Boosting Regressor,0.33814462575555204
Gradient Boosting Regressor,1.388758550492061
Gradient Boosting Regressor,1.1984993150819583
Gradient Boosting Regressor,1.1649951041804318
Gradient Boosting Regressor,2.148901155173667
Gradient Boosting Regressor,1.3813580539447514
Gradient Boosting Regressor,1.3141580299431963
Gradient Boosting Regressor,3.1274083508484165
Gradient Boosting Regressor,3.1849125468712347
Gradient Boosting Regressor,1.7334804270851198
Gradient Boosting Regressor,0.5886118907771745
Gradient Boosting Regressor,1.277452537566752
Gradient Boosting Regressor,2.854191933142861
Gradient Boosting Regressor,1.2885915773183345
Gradient Boosting Regressor,0.6705353028619356
Gradient Boosting Regressor,0.7546158077439553
Gradient Boosting Regressor,0.7908437980076798
Gradient Boosting Regressor,1.0108516585412355
Gradient Boosting Regressor,1.3262198463917971
Gradient Boosting Regressor,2.140775897236198
Gradient Boosting Regressor,1.7471230102104354
Gradient Boosting Regressor,0.39372640307329276
Gradient Boosting Regressor,2.134856653618595
Gradient Boosting Regressor,0.554222460662083
Gradient Boosting Regressor,0.6914119220995558
Gradient Boosting Regressor,0.6136349736562321
Gradient Boosting Regressor,1.514953657257372
Gradient Boosting Regressor,1.0299693647835966
Gradient Boosting Regressor,1.2921790795204167
Gradient Boosting Regressor,2.687741550754181
Gradient Boosting Regressor,2.0768408831718563
Gradient Boosting Regressor,1.1280165300634444
Gradient Boosting Regressor,0.9322834913654277
Gradient Boosting Regressor,0.5146260226582844
Gradient Boosting Regressor,2.471241224286564
Gradient Boosting Regressor,4.833921134337292
Gradient Boosting Regressor,0.8225103807853348
Gradient Boosting Regressor,2.5414422312291496
Gradient Boosting Regressor,2.799301636896846
Gradient Boosting Regressor,1.0323651013988124
Gradient Boosting Regressor,0.2277894373252587
Gradient Boosting Regressor,0.998511335637464
Gradient Boosting Regressor,2.3233693667623356
Gradient Boosting Regressor,2.0753704793453656
Gradient Boosting Regressor,1.9339825563141049
Gradient Boosting Regressor,1.4478873733830102
Gradient Boosting Regressor,1.2771001305050298
Gradient Boosting Regressor,1.1614007667539332
Gradient Boosting Regressor,3.0171154819969153
Gradient Boosting Regressor,0.6664864744835642
Gradient Boosting Regressor,2.155266957552399
Gradient Boosting Regressor,1.2224204513396109
Gradient Boosting Regressor,1.8640703812813466
Gradient Boosting Regressor,1.487914763198463
Gradient Boosting Regressor,1.2800325580895975
Gradient Boosting Regressor,1.3981046283395315
Gradient Boosting Regressor,2.271530265431406
Gradient Boosting Regressor,0.893728627069313
Gradient Boosting Regressor,1.8850780498226072
Gradient Boosting Regressor,2.7184059346240566
Gradient Boosting Regressor,1.5225189788272795
Gradient Boosting Regressor,2.4060981010882334
Gradient Boosting Regressor,3.457406994649589
Gradient Boosting Regressor,1.062255045194124
Gradient Boosting Regressor,2.3177855083891656
Gradient Boosting Regressor,1.2119911552150988
Gradient Boosting Regressor,1.1528795022472262
Gradient Boosting Regressor,1.20588943230302
Gradient Boosting Regressor,1.5615639298523867
Gradient Boosting Regressor,0.44455779021032177
Gradient Boosting Regressor,1.6081045048574578
Gradient Boosting Regressor,1.5045961723793801
Gradient Boosting Regressor,1.2899135427082729
Gradient Boosting Regressor,0.9997094177139748
Gradient Boosting Regressor,2.847087547378135
Gradient Boosting Regressor,3.303332788256655
Gradient Boosting Regressor,3.3602200780747924
Gradient Boosting Regressor,1.905611972980066
Gradient Boosting Regressor,0.7258666478527028
Gradient Boosting Regressor,4.459948016294756
Gradient Boosting Regressor,2.685436437446087
Gradient Boosting Regressor,2.702182563739248
Gradient Boosting Regressor,0.959573155614605
